"4442"	[7190000000000000000, "2018-07-01"]
"6165"	[2010000000000000000, "2018-11-01"]
"2964"	[19874570468913037523, "2018-03-01"]
"4300"	[33703075702000000000, "2018-06-01"]
"3443"	[11590000000000000000, "2018-04-01"]
"4253"	[1610443890000000000, "2018-06-01"]
"5726"	[4706884983427416115, "2018-10-01"]
"3912"	[13460000000000000000, "2018-06-01"]
"5265"	[1021845090000000000, "2018-08-01"]
"4628"	[7249826250000000000, "2018-06-01"]
"5656"	[3517000000000000, "2018-09-01"]
"5818"	[3909555904750902, "2018-09-01"]
"3656"	[10806043065000000000, "2018-05-01"]
"5376"	[3990000000000000000, "2018-09-01"]
"2181"	[1163904128277001401314, "2017-09-01"]
"4372"	[4172210910000000000, "2018-07-01"]
"6054"	[9369140280000000000, "2018-10-01"]
"2165"	[421103441890417376440, "2018-05-01"]
"5643"	[528817940000000000, "2018-09-01"]
"3306"	[571280300000000000, "2018-04-01"]
"3551"	[29831900107274414217, "2018-05-01"]
"3851"	[7906699120000000000, "2018-05-01"]
"4367"	[14927220620000000000, "2018-06-01"]
"5820"	[563587313193105101199, "2018-10-01"]
"3482"	[5583744080000000000, "2018-05-01"]
"4030"	[3635883170000000000, "2018-06-01"]
"5504"	[1505998636000000000, "2018-09-01"]
"5498"	[1887837000000000000, "2018-08-01"]
"4410"	[12358939400000000000, "2018-06-01"]
"3951"	[500000000000000000, "2018-03-01"]
"6808"	[1317651920000000000, "2019-06-01"]
"4961"	[46277544972034056000, "2018-07-01"]
"3458"	[14831307551360787824, "2018-05-01"]
"5801"	[1279460000000000000, "2018-09-01"]
"5097"	[3450000000000000000, "2018-08-01"]
"6502"	[11874573438415858232, "2019-03-01"]
"6470"	[10529412499994624000, "2019-02-01"]
"3253"	[21418307638621588900, "2018-04-01"]
"4137"	[500000000000000000, "2018-06-01"]
"2175"	[30000000000000000, "2017-09-01"]
"2530"	[9616790000000000000, "2017-12-01"]
"2616"	[1440901500000000000, "2018-01-01"]
"6815"	[11100000000000000000, "2019-06-01"]
"6739"	[17115749420000000000, "2019-05-01"]
"6029"	[3000000000000000000, "2019-01-01"]
"4948"	[3759763000000000000, "2018-07-01"]
"3110"	[52300061892470549487, "2018-03-01"]
"3067"	[14147752080000000000, "2018-03-01"]
"3247"	[45639395200233600000, "2018-04-01"]
"4752"	[1561834500000000000, "2018-07-01"]
"2829"	[2330000000000000000, "2018-02-01"]
"6611"	[4493126390000000000, "2019-03-01"]
"3794"	[10817991730136820038, "2018-11-01"]
"3658"	[18274419020000000000, "2018-06-01"]
"2368"	[186848665703081676681, "2017-10-01"]
"2832"	[27405579413000000000, "2018-02-01"]
"4877"	[3269780200000000000, "2018-07-01"]
"3112"	[28945114320000000000, "2018-03-01"]
"4103"	[500000000000000000, "2018-06-01"]
"2155"	[170245597776379983419, "2017-10-01"]
"5207"	[1719240000000000, "2018-08-01"]
"4381"	[50000000000000000, "2018-06-01"]
"4221"	[25914708650827115285, "2018-05-01"]
"3037"	[199564418787311849458, "2019-06-01"]
"3099"	[33611413140000000000, "2018-03-01"]
"2621"	[4568368024000000000, "2018-01-01"]
"4297"	[1771984020000000000, "2018-08-01"]
"2400"	[2847377000000000000, "2017-10-01"]
"5681"	[11480000000000000000, "2018-09-01"]
"4232"	[5000000000000000, "2018-06-01"]
"6528"	[386581780000000000, "2019-03-01"]
"2961"	[3842000000000000000, "2018-03-01"]
"5949"	[5464552320000000000, "2018-10-01"]
"4875"	[1653713060000000000, "2018-07-01"]
"3479"	[505130950000000000, "2018-04-01"]
"3371"	[12958139692063769700, "2018-04-01"]
"5886"	[3127993540000000000, "2018-09-01"]
"6686"	[1000000000000000000, "2019-05-01"]
"6812"	[1404277051000000000, "2019-06-01"]
"4325"	[2302895000000000000, "2018-05-01"]
"6190"	[40281518030000000000, "2018-12-01"]
"3900"	[8365424450000000000, "2018-06-01"]
"6467"	[1000000000000000000, "2019-04-01"]
"3893"	[688121193556085919, "2018-06-01"]
"5236"	[12648430810000000000, "2018-08-01"]
"4936"	[8911736290000000000, "2018-07-01"]
"3111"	[24327661201525569707, "2019-01-01"]
"3659"	[50000000000000000, "2018-05-01"]
"2208"	[6192654880000000000, "2017-09-01"]
"4390"	[3243246661000000000, "2018-06-01"]
"3182"	[10947870280000000000, "2018-04-01"]
"3363"	[22607091342400256000, "2018-04-01"]
"5117"	[3956154150000000000, "2018-08-01"]
"2728"	[12855156910000000000, "2018-01-01"]
"2320"	[5000000000000000000, "2017-10-01"]
"2135"	[799198984446024595162, "2017-08-01"]
"3187"	[2441945804108513402, "2018-03-01"]
"6226"	[5460153444394659425, "2018-12-01"]
"3678"	[45948650000000000000, "2018-05-01"]
"4934"	[4236098690000000000, "2018-07-01"]
"4911"	[1100000000000000000, "2018-05-01"]
"4595"	[9033666870000000000, "2018-07-01"]
"4084"	[13271664090000000000, "2018-06-01"]
"4383"	[4303526287917737789, "2018-06-01"]
"2989"	[23286113400000000000, "2018-03-01"]
"5176"	[9622660880000000000, "2018-08-01"]
"2292"	[14289559000000000000, "2017-10-01"]
"5528"	[700000000000000000, "2018-09-01"]
"6874"	[1257815000000000000, "2019-06-01"]
"5772"	[5071209680000000000, "2018-09-01"]
"4203"	[9204000000000000000, "2018-06-01"]
"3997"	[15710147000000000000, "2018-05-01"]
"4560"	[15063587540000000000, "2018-07-01"]
"4407"	[10775652150000000000, "2018-08-01"]
"4316"	[13320950320000000000, "2018-06-01"]
"5103"	[3498345680000000000, "2018-08-01"]
"3776"	[20455154374000000000, "2018-05-01"]
"4237"	[10841766585144897994, "2018-06-01"]
"4224"	[1082978690000000000, "2018-04-01"]
"5013"	[5992165190000000000, "2018-08-01"]
"3504"	[1000000000000000000, "2018-04-01"]
"4257"	[1189522620000000000, "2018-06-01"]
"2397"	[500000000000000000, "2017-11-01"]
"5817"	[549734300000000000, "2018-09-01"]
"5298"	[800000000000000000, "2018-08-01"]
"360"	[51972541594608357823, "2017-10-01"]
"3056"	[9904113250000000000, "2018-03-01"]
"4621"	[9208885307000614700, "2018-07-01"]
"4622"	[195653135056000001024, "2018-07-01"]
"3854"	[6574424100000000000, "2018-05-01"]
"2857"	[600000000000000000, "2018-02-01"]
"3232"	[13246366080000000000, "2018-04-01"]
"2781"	[1201600000000000000, "2018-02-01"]
"2627"	[31005750091999999989, "2018-01-01"]
"5977"	[500000000000000000, "2018-10-01"]
"6204"	[1210000000000000000, "2018-12-01"]
"3411"	[2200000000000000000, "2018-04-01"]
"3300"	[1000000000000000000, "2018-04-01"]
"3503"	[14237767311500000000, "2019-05-01"]
"5799"	[4630183470000000000, "2018-09-01"]
"4479"	[32423837700000000000, "2018-07-01"]
"4751"	[1600000000000000000, "2018-08-01"]
"3597"	[16516933369000000000, "2018-05-01"]
"5807"	[500000000000000000, "2018-09-01"]
"3870"	[51568982050000000000, "2018-06-01"]
"2732"	[59675132863580259437, "2018-08-01"]
"5094"	[62111120000000000, "2018-08-01"]
"4871"	[3171848346532769556, "2018-07-01"]
"2303"	[7805000000000000000, "2017-10-01"]
"4910"	[1135000000000000000, "2018-07-01"]
"4349"	[5118705160000000000, "2018-06-01"]
"5092"	[63739390000000000, "2018-08-01"]
"5183"	[1000000000000000000, "2018-08-01"]
"2644"	[9215966274865905793, "2018-03-01"]
"4179"	[1500000000000000000, "2018-08-01"]
"4350"	[2140015230000000000, "2018-06-01"]
"5654"	[6757108390000000000, "2018-09-01"]
"5750"	[1792496400000000000, "2018-08-01"]
"5037"	[10972515050000000000, "2018-08-01"]
"2158"	[115280685251200000000, "2017-08-01"]
"5621"	[3651268684300519994, "2018-09-01"]
"3248"	[1690000000000000000, "2018-03-01"]
"2863"	[1931643080000000000, "2018-02-01"]
"4021"	[1620024250000000000, "2018-06-01"]
"3113"	[8765323050000000000, "2018-03-01"]
"5596"	[1038278000000000000, "2018-09-01"]
"5865"	[2688005000000000000, "2018-09-01"]
"5140"	[500000000000000000, "2018-08-01"]
"2431"	[83051555942545129658, "2018-01-01"]
"6294"	[103329259240000000000, "2019-06-01"]
"3264"	[500000000000000000, "2018-03-01"]
"6721"	[5826359110000000000, "2019-05-01"]
"4957"	[500000000000000000, "2018-07-01"]
"2575"	[29200000000000000, "2017-12-01"]
"2737"	[126311321274786846072, "2018-02-01"]
"3989"	[1309745900000000000, "2018-06-01"]
"3755"	[13568871043718749945, "2018-05-01"]
"6145"	[19518054700000000000, "2018-08-01"]
"2721"	[47743415803125129658, "2018-01-01"]
"6732"	[10090661110000000000, "2019-06-01"]
"3261"	[38186904260000000000, "2018-05-01"]
"2807"	[19520000000000000000, "2018-02-01"]
"3950"	[20000000000000000, "2018-03-01"]
"4057"	[5759099900000000000, "2018-06-01"]
"2459"	[26284615385000000000, "2017-12-01"]
"4870"	[1524096050000000000, "2018-07-01"]
"4946"	[50000000000000000, "2018-07-01"]
"3552"	[61733958917777777777, "2018-05-01"]
"2876"	[113876020000000000, "2018-02-01"]
"4536"	[556161390000000000, "2018-07-01"]
"90"	[93658400000000000, "2017-07-01"]
"3175"	[107419484015000000000, "2018-04-01"]
"5653"	[10201744750000000000, "2018-09-01"]
"3463"	[8460910543413479687, "2018-04-01"]
"6735"	[7355261570000000000, "2019-05-01"]
"3799"	[1694000000000000000, "2018-05-01"]
"3280"	[4717551000000000000, "2018-04-01"]
"2892"	[1250000000000000000, "2018-02-01"]
"3518"	[3173237050000000000, "2018-05-01"]
"4874"	[5148134180000000000, "2018-08-01"]
"6828"	[2027189749022984000, "2019-06-01"]
"2153"	[175645513528214598312, "2017-12-01"]
"5757"	[200000000000000, "2018-09-01"]
"5602"	[9618947700000000000, "2018-09-01"]
"4579"	[1276802990000000000, "2018-07-01"]
"5473"	[561672480000000000, "2018-08-01"]
"2796"	[1565880492786086040, "2018-02-01"]
"5720"	[496488330000000000000, "2019-02-01"]
"2426"	[50000000000000000, "2017-11-01"]
"6138"	[60718625000000000000, "2018-10-01"]
"4818"	[457100000000000000, "2018-09-01"]
"4654"	[3932384742000000000, "2018-07-01"]
"2579"	[163315792098209970978, "2017-12-01"]
"3999"	[245000000000000000, "2018-06-01"]
"5278"	[2750974679880000400, "2018-08-01"]
"2230"	[117000100000000000000, "2017-09-01"]
"6283"	[10820255979704470866, "2018-12-01"]
"5641"	[1632770510000000000, "2018-09-01"]
"5927"	[469000000000000000, "2018-10-01"]
"3824"	[21137468400000000000, "2018-05-01"]
"4148"	[2918644235439746918, "2018-10-01"]
"3641"	[38884441830000000000, "2018-05-01"]
"2999"	[52299610160000000000, "2018-03-01"]
"5505"	[3600221939200000000, "2018-10-01"]
"5661"	[50006740650338408, "2018-09-01"]
"3289"	[19508166910000000000, "2018-04-01"]
"4065"	[500000000000000000, "2018-06-01"]
"4432"	[27164368140000000000, "2018-07-01"]
"5144"	[2100000000000000000, "2018-08-01"]
"4692"	[1099596800000000000, "2018-06-01"]
"5305"	[2891915352419610658, "2018-08-01"]
"3080"	[1176459660000000000, "2018-03-01"]
"2841"	[24675896975500000128, "2018-11-01"]
"4590"	[7196916186999999997, "2018-07-01"]
"6532"	[4254347910000000000, "2019-03-01"]
"3912"	[130000000000000000, "2018-09-01"]
"4412"	[10570746791000000000, "2018-06-01"]
"5944"	[2000000000000000000, "2018-10-01"]
"4231"	[2605775710000000000, "2018-06-01"]
"5084"	[3956105750000000000, "2018-08-01"]
"2219"	[13000000000000000000, "2017-09-01"]
"41"	[1151303025790917525566, "2017-09-01"]
"4029"	[2604773960000000000, "2018-06-01"]
"3461"	[22712739340000000000, "2018-04-01"]
"4375"	[22486493250000000000, "2018-06-01"]
"2677"	[13653193882199781573, "2018-01-01"]
"4158"	[31902752050479945447, "2018-06-01"]
"3867"	[640000000000000000, "2018-05-01"]
"4479"	[12502383540000000000, "2018-07-01"]
"3071"	[13687458700000000000, "2018-03-01"]
"77"	[149273246049435000193, "2017-07-01"]
"4582"	[202116958591474596859, "2018-08-01"]
"5822"	[204843080000000000, "2018-04-01"]
"4182"	[16065384390000000000, "2018-06-01"]
"3362"	[27639897780000000000, "2018-04-01"]
"3537"	[1010000000000000000, "2018-05-01"]
"6351"	[12988920243724770560, "2019-01-01"]
"3194"	[29150149377720572782, "2018-04-01"]
"5236"	[52000000000000000000, "2018-08-01"]
"5659"	[31824768600000000000, "2018-09-01"]
"4052"	[119693660000000000, "2018-06-01"]
"3605"	[39224029000000000, "2018-05-01"]
"5728"	[1000000000000000000, "2018-09-01"]
"2935"	[500000000000000, "2018-03-01"]
"5818"	[1000000000000000000, "2018-09-01"]
"3412"	[3800000000000000000, "2018-04-01"]
"6197"	[18716233750000000000, "2018-12-01"]
"5215"	[5033222770000000000, "2018-09-01"]
"4530"	[66261030095428444815, "2019-02-01"]
"3340"	[24252626000000000000, "2018-06-01"]
"3481"	[24418410320000000000, "2018-05-01"]
"5044"	[3507467110000000000, "2018-08-01"]
"2132"	[150000000000000000, "2017-07-01"]
"5148"	[500000000000000000, "2018-08-01"]
"4080"	[58410318912000000000, "2018-06-01"]
"5403"	[8585626760000000000, "2018-08-01"]
"5306"	[500000000000000000, "2018-08-01"]
"4459"	[88657911790000000000, "2018-07-01"]
"3567"	[2407426200000000000, "2018-05-01"]
"2551"	[2426887790000000000, "2017-12-01"]
"3953"	[15715413379999979000, "2018-06-01"]
"3901"	[294503342216300983, "2018-05-01"]
"6189"	[22237692124852200013, "2018-12-01"]
"5761"	[1617537320000000000, "2018-09-01"]
"4258"	[99517000000000000, "2018-08-01"]
"2955"	[9504000000000000000, "2018-02-01"]
"5020"	[1005000000000000000, "2018-08-01"]
"4280"	[13953387869000000000, "2018-06-01"]
"4550"	[293943583809436611290, "2019-05-01"]
"4130"	[850000000000000000, "2018-08-01"]
"2139"	[6827057000000000000, "2017-08-01"]
"5795"	[611382037721775256849, "2018-10-01"]
"6848"	[3745721040000000000, "2019-06-01"]
"6784"	[1460419737019359785, "2019-06-01"]
"3631"	[3096139000000000000, "2018-05-01"]
"2933"	[27444900084815692883, "2018-02-01"]
"5722"	[550000000000000000, "2018-09-01"]
"2185"	[11930301985000000000, "2017-09-01"]
"5806"	[500000000000000000, "2018-09-01"]
"2627"	[2366932880000000000, "2018-01-01"]
"3381"	[12947625316299111415, "2018-04-01"]
"4609"	[11476089513888114100, "2018-06-01"]
"4022"	[520000000000000000, "2018-06-01"]
"3762"	[19577396410000000000, "2018-05-01"]
"2258"	[71563229575756759433, "2018-01-01"]
"3242"	[960845375505169526, "2018-03-01"]
"3502"	[15761080810000000000, "2018-06-01"]
"3190"	[4465048180000000000, "2018-04-01"]
"4679"	[501618870000000000, "2018-07-01"]
"5492"	[5522234510000000000, "2018-09-01"]
"5183"	[1248172830000000000, "2018-08-01"]
"4443"	[78931266309420017405, "2018-06-01"]
"2455"	[2060000000000000000, "2017-11-01"]
"3309"	[10616132000000000000, "2018-04-01"]
"2894"	[300000000000000000, "2018-02-01"]
"5452"	[2969000000000000, "2018-08-01"]
"6303"	[913185250000000000, "2019-01-01"]
"2915"	[36683959058536619272, "2018-02-01"]
"3208"	[510118000000000000, "2018-04-01"]
"3210"	[1291316620000000000, "2018-04-01"]
"6113"	[1104568580000000000, "2018-11-01"]
"4898"	[1000210000000000000, "2018-07-01"]
"4796"	[100000000000000000, "2018-06-01"]
"2258"	[251111613452572980828, "2017-11-01"]
"5770"	[3433000000000000, "2018-09-01"]
"5264"	[2099958000000000000, "2018-08-01"]
"3701"	[2669111260000000000, "2018-05-01"]
"3540"	[4163491370000000000, "2018-03-01"]
"2390"	[294426000000000000, "2018-02-01"]
"6601"	[8019174720000000000, "2019-04-01"]
"3918"	[11789018140000000000, "2018-06-01"]
"4596"	[153000000000000000, "2018-08-01"]
"6204"	[55775212470000000000, "2018-12-01"]
"3666"	[11834478170000000000, "2018-07-01"]
"2226"	[384000000000000000, "2017-09-01"]
"6001"	[4195965617553100500, "2018-10-01"]
"5581"	[510000000000000000, "2018-09-01"]
"3790"	[27000000000000000000, "2018-05-01"]
"5011"	[8534053530000000000, "2018-10-01"]
"6149"	[1020000000000000000, "2018-11-01"]
"2432"	[2085181690000000000, "2017-11-01"]
"4054"	[4000041964363454000, "2018-06-01"]
"6802"	[4601915310000000000, "2019-06-01"]
"3613"	[8608920530000000000, "2018-05-01"]
"6760"	[8005000000000000000, "2019-06-01"]
"6587"	[5077650480000000000, "2019-04-01"]
"3634"	[11411880250000000000, "2018-05-01"]
"3136"	[1861709700000000000, "2018-09-01"]
"5618"	[35490000000000000000, "2018-09-01"]
"5677"	[9554381034000000000, "2018-09-01"]
"3068"	[1623867668548375000, "2018-06-01"]
"3157"	[666474880000000000, "2018-03-01"]
"6594"	[28600000000000000000, "2019-04-01"]
"6458"	[517000000000000000, "2019-02-01"]
"3378"	[26847558340000000000, "2018-04-01"]
"4141"	[17641920160000000000, "2018-06-01"]
"5149"	[7988740000000000000, "2018-08-01"]
"4432"	[73695425373240678819, "2018-06-01"]
"3072"	[20112091790000000000, "2018-03-01"]
"2441"	[325000000000000000, "2017-11-01"]
"3440"	[38454763440000000000, "2018-04-01"]
"5376"	[3141880007777777777, "2018-08-01"]
"5108"	[32127580000000000, "2018-08-01"]
"4079"	[27112918610000000000, "2018-06-01"]
"5780"	[4100916798283333332, "2018-09-01"]
"6449"	[13953479170000000000, "2019-02-01"]
"6724"	[44150384056165203, "2019-05-01"]
"2647"	[53849290107000000000, "2018-01-01"]
"2596"	[81924528013456760354, "2018-01-01"]
"3909"	[5960403470000000000, "2018-06-01"]
"4439"	[3625232629251454345, "2018-08-01"]
"2244"	[17359905362694017000, "2017-09-01"]
"3530"	[31155693389767832700, "2018-05-01"]
"5080"	[11713856800000000000, "2018-08-01"]
"5785"	[3033135140000000000, "2018-09-01"]
"5932"	[22100467040000000000, "2018-10-01"]
"6684"	[4308513914976406262, "2019-06-01"]
"5024"	[51752340507942464000, "2018-08-01"]
"5820"	[3399420400000000000, "2018-09-01"]
"3698"	[49003955315555739698, "2018-06-01"]
"4250"	[4775000000000000000, "2018-06-01"]
"2219"	[122000000000000000000, "2017-09-01"]
"4427"	[2151099033635863693, "2019-01-01"]
"4539"	[23957344090000000000, "2018-07-01"]
"3663"	[18030276800000000000, "2018-05-01"]
"2936"	[1000000000000000000, "2018-02-01"]
"4267"	[23820926220000000000, "2018-06-01"]
"2803"	[1000000000000000000, "2018-02-01"]
"2706"	[4066502000000000000, "2018-04-01"]
"4994"	[20715237178580499506, "2018-08-01"]
"78"	[1489557200000000000, "2017-11-01"]
"3812"	[3054309880000000000, "2018-05-01"]
"4516"	[438456850000000000, "2018-06-01"]
"4207"	[21455441250000000000, "2018-06-01"]
"3346"	[18192554780000000000, "2018-04-01"]
"2794"	[4000000000000000000, "2018-02-01"]
"5586"	[313780450000000000, "2018-09-01"]
"5977"	[10000000000000000, "2018-10-01"]
"5819"	[134858460000000000, "2018-09-01"]
"6509"	[9057721270000000000, "2019-03-01"]
"4486"	[7502353903000000000, "2018-09-01"]
"3191"	[16365871220000000000, "2018-04-01"]
"2206"	[5500000000000000000, "2017-09-01"]
"5929"	[2157800000000000000, "2018-10-01"]
"5098"	[500000000000000000, "2018-08-01"]
"3477"	[5471605920000000000, "2018-05-01"]
"5079"	[12291530000000000, "2018-08-01"]
"5076"	[1294215000000000000, "2018-08-01"]
"3988"	[67598347172445912992, "2018-06-01"]
"4672"	[2124352000000000000, "2018-07-01"]
"3691"	[21019361898999999777, "2018-05-01"]
"2583"	[57250000000000000000, "2017-12-01"]
"5204"	[1108916670000000000, "2018-08-01"]
"3759"	[10370265309614970624, "2018-05-01"]
"6860"	[1478174460000000000, "2019-06-01"]
"3181"	[28387325216000000000, "2018-04-01"]
"4058"	[29138679450000000000, "2018-05-01"]
"4276"	[1000000000000, "2018-06-01"]
"3229"	[3117283810000000000, "2018-04-01"]
"5127"	[1091038170000000000, "2018-08-01"]
"2245"	[16250000000000000000, "2017-09-01"]
"4238"	[3742179330000000000, "2018-06-01"]
"4352"	[24887509920000000000, "2018-07-01"]
"4479"	[7132829990000000000, "2018-07-01"]
"3374"	[36781147230697038658, "2018-04-01"]
"3130"	[4315066128000000000, "2018-03-01"]
"2810"	[102500000000000000, "2018-02-01"]
"4277"	[33008219480000000000, "2018-06-01"]
"2170"	[7625073320000000000, "2017-09-01"]
"2974"	[18905674217999999999, "2018-04-01"]
"6403"	[1000000000000000000, "2019-02-01"]
"5499"	[63679870000000000, "2018-08-01"]
"3136"	[1797542099408380473, "2018-09-01"]
"2643"	[370000000000000000, "2018-02-01"]
"3744"	[6243145197613427868, "2018-06-01"]
"5296"	[2580000000000000000, "2018-08-01"]
"5097"	[1214908580000000000, "2018-08-01"]
"3237"	[5100000000000000000, "2018-04-01"]
"4007"	[500000000000000000, "2018-06-01"]
"3240"	[29286125608962693045, "2018-04-01"]
"2618"	[13293647100000000000, "2018-01-01"]
"2248"	[5217306848514200713, "2017-09-01"]
"4406"	[2978436900000000000, "2018-06-01"]
"4363"	[1004000000000000000, "2018-06-01"]
"2249"	[3781147200060498, "2017-09-01"]
"3908"	[15376202070000000000, "2018-03-01"]
"4384"	[1318820000000000000, "2018-06-01"]
"3447"	[3500000000000000000, "2018-04-01"]
"2626"	[100000000000000000, "2018-01-01"]
"5355"	[5000000000000000000, "2018-08-01"]
"4564"	[29221099860000000000, "2018-07-01"]
"3534"	[94494128523970594607, "2018-05-01"]
"2984"	[2710979220000000000, "2018-03-01"]
"5030"	[224823440000000000, "2018-08-01"]
"4893"	[4440662540000000000, "2018-07-01"]
"5018"	[1008441070000000000, "2018-08-01"]
"4480"	[1450000000000000000, "2017-12-01"]
"5203"	[16871265680000000000, "2018-08-01"]
"2437"	[211619378295569016814, "2018-06-01"]
"2853"	[1050000000000000000, "2018-02-01"]
"3290"	[17530346890000000000, "2018-04-01"]
"4394"	[4125770200000000000, "2018-06-01"]
"6244"	[18488546800000000000, "2019-03-01"]
"6499"	[488900450000000000, "2019-06-01"]
"5637"	[2000000000000000000, "2018-09-01"]
"3652"	[10508620000000000000, "2018-05-01"]
"2273"	[1000000000000000000, "2017-09-01"]
"3598"	[24875623033263557200, "2018-05-01"]
"2988"	[888283530000000000, "2018-03-01"]
"2499"	[21024292500000000000, "2017-11-01"]
"88"	[2067750892013526763661, "2017-09-01"]
"5093"	[4741117730000000000, "2018-08-01"]
"6141"	[61966684830000000000, "2018-07-01"]
"3008"	[195168624653905372992, "2018-03-01"]
"4466"	[25814453620000000000, "2018-06-01"]
"5968"	[400000000000000000, "2018-10-01"]
"2953"	[1409799172606992278, "2018-03-01"]
"3718"	[4093628740000000000, "2018-05-01"]
"2456"	[300100000000000000, "2017-10-01"]
"3537"	[4022652210000000000, "2018-05-01"]
"5033"	[15094977685000000000, "2018-07-01"]
"2558"	[20710680000000000, "2017-12-01"]
"5243"	[11700000000000000000, "2018-08-01"]
"2218"	[2084103670000000000, "2017-09-01"]
"2436"	[156238625384047716647, "2018-01-01"]
"5077"	[1610905388580499506, "2018-08-01"]
"4424"	[17039882577446815895, "2018-06-01"]
"182"	[501593735318758887946, "2017-11-01"]
"4178"	[16240010000000000000, "2019-05-01"]
"5575"	[573141520000000000, "2018-09-01"]
"2350"	[86438134919710194809, "2017-10-01"]
"2932"	[53314947589000000000, "2018-02-01"]
"4425"	[58101398670000000000, "2018-06-01"]
"3260"	[102000000000000000000, "2018-09-01"]
"3083"	[10576877992854352660, "2018-04-01"]
"5411"	[1340078300000000000, "2018-08-01"]
"4564"	[67180857850000000000, "2018-07-01"]
"5329"	[5688068410000000000, "2018-08-01"]
"4673"	[35995612185784454976, "2018-07-01"]
"4034"	[3643334920000000000, "2018-04-01"]
"4015"	[28391227670000000000, "2018-06-01"]
"5507"	[16665748937251546510, "2018-09-01"]
"6052"	[2325932520000000000, "2018-10-01"]
"3836"	[472275734319177497769, "2018-06-01"]
"4692"	[2796129270000000000, "2018-07-01"]
"5607"	[570993300000000000, "2018-09-01"]
"4277"	[5548101000000000000, "2018-06-01"]
"5320"	[450000000000000000, "2018-08-01"]
"4892"	[4000000000000000000, "2018-07-01"]
"5807"	[16458461090000000000, "2018-09-01"]
"3977"	[990000000000000000, "2018-05-01"]
"3968"	[26910966660000000000, "2018-03-01"]
"3597"	[6402363580000000000, "2018-06-01"]
"6677"	[17810676610000000000, "2019-05-01"]
"3646"	[3500000000000000, "2018-05-01"]
"2193"	[882710017471720973607, "2017-12-01"]
"3214"	[48764859096932248720, "2018-04-01"]
"3058"	[320000000000000000, "2018-03-01"]
"5196"	[38770235250000000000, "2018-08-01"]
"2233"	[23134788210400000000, "2017-09-01"]
"4252"	[21393160390000000000, "2018-06-01"]
"4541"	[1001873760000000000, "2018-06-01"]
"2996"	[4640305270000000000, "2018-03-01"]
"4009"	[1844251630000000000, "2018-06-01"]
"5914"	[3727000000000000000, "2018-10-01"]
"5027"	[13168605703427416115, "2018-07-01"]
"3610"	[8471433500000000000, "2018-05-01"]
"6773"	[94481990890000000000, "2019-06-01"]
"3658"	[8237976780000000000, "2018-05-01"]
"4385"	[1834489480000000000, "2018-06-01"]
"5169"	[2051197890000000000, "2018-08-01"]
"4465"	[2495000000000000000, "2018-09-01"]
"6834"	[1994377180000000000, "2019-06-01"]
"3244"	[2597780152763140452, "2018-06-01"]
"6788"	[4989949600000000000, "2019-06-01"]
"6378"	[21447064434500001024, "2019-04-01"]
"5396"	[7477821704100000000, "2018-08-01"]
"5751"	[953400000000000, "2018-06-01"]
"3692"	[4332115300000000000, "2018-05-01"]
"4804"	[38437554360000000000, "2018-02-01"]
"2223"	[36388760018000000000, "2017-09-01"]
"3457"	[11231014000000000, "2018-04-01"]
"5245"	[23976787741116552824, "2018-08-01"]
"3039"	[99898361239945881210, "2018-07-01"]
"4446"	[23993326930000000000, "2018-08-01"]
"4500"	[100000000000000000, "2018-07-01"]
"3335"	[24725907800000000000, "2018-04-01"]
"2806"	[2439935050000000000, "2018-02-01"]
"3154"	[11270496105429947600, "2018-04-01"]
"4823"	[500000000000000000, "2018-07-01"]
"3017"	[782275464297225221, "2019-02-01"]
"3450"	[16940375080000000000, "2018-04-01"]
"3987"	[108738450000000000, "2018-06-01"]
"5526"	[32763014476708054441, "2018-09-01"]
"3449"	[1515472979116782, "2017-12-01"]
"5409"	[939000000000000000, "2018-09-01"]
"3823"	[510000000000000000, "2018-05-01"]
"3965"	[2523568520000000000, "2018-04-01"]
"4799"	[10011388224498778461, "2018-07-01"]
"5166"	[5199882970000000000, "2018-08-01"]
"4258"	[100000000000000000, "2018-08-01"]
"5255"	[1000000000000000000, "2018-08-01"]
"4479"	[10061810330000000000, "2018-07-01"]
"4174"	[6800000000000000000, "2018-06-01"]
"3648"	[27557129230000000000, "2018-05-01"]
"2221"	[4054507554600000000, "2017-09-01"]
"3871"	[1500000000000000000, "2018-05-01"]
"3531"	[2076099081443788787, "2018-04-01"]
"3024"	[446000000000000000, "2018-05-01"]
"3296"	[15574889050000000000, "2018-04-01"]
"2424"	[3400000000000000000, "2017-11-01"]
"6403"	[15441257550000000000, "2019-02-01"]
"3691"	[22838705372573037585, "2018-05-01"]
"5248"	[4347659830000000000, "2018-08-01"]
"3647"	[4010108990000000000, "2018-05-01"]
"5738"	[18888061483187084144, "2018-09-01"]
"4260"	[599832000000000000, "2018-06-01"]
"3796"	[711200000000000000, "2018-05-01"]
"3089"	[3499958000000000000, "2018-03-01"]
"3911"	[3500000000000000000, "2018-05-01"]
"4297"	[4143986980000000000, "2018-06-01"]
"3633"	[1190000000000000000, "2018-05-01"]
"3041"	[12610000000000000000, "2018-03-01"]
"6587"	[5162878990000000000, "2019-04-01"]
"2950"	[1225000000000000000, "2018-02-01"]
"3986"	[26249251600000000000, "2018-06-01"]
"3696"	[26294205520000000000, "2018-05-01"]
"5627"	[4650541500000000000, "2018-09-01"]
